IMAGE\LABEL,airplane,bare-soil,buildings,cars,chaparral,court,dock,field,grass,mobile-home,pavement,sand,sea,ship,tanks,trees,water
meadow_100,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
mediumresidential_1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_3,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_7,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_9,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_10,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_11,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_12,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
mediumresidential_13,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_14,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_15,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_16,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
mediumresidential_18,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
mediumresidential_19,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_20,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_21,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_22,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_23,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_24,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_25,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_26,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_27,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_28,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_29,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_30,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_31,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_32,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_33,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_34,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_35,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_36,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_37,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_38,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_39,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_40,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_41,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_42,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_43,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_44,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_45,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_46,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_47,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_48,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_49,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_50,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_51,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_52,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_53,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_54,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_55,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_56,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_57,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_58,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_59,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_60,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_61,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_62,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_63,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_64,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_65,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_66,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_67,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_68,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_69,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_70,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_71,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_72,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_73,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_74,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_75,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_76,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_77,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_78,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_79,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_80,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_81,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_82,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_83,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_84,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_85,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_86,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_87,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_88,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_89,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_90,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_91,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_92,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_93,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_94,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_95,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_96,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_97,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
mediumresidential_98,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_99,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
mediumresidential_100,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
mountain_1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mountain_10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
mountain_21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
mountain_23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
mountain_26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
mountain_30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_37,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
mountain_38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mountain_39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
mountain_45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mountain_65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
mountain_77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
mountain_78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mountain_90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
mountain_91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mountain_99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
mountain_100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
park_101,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
park_102,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
park_103,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_104,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
park_105,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
park_106,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
park_107,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_108,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
park_109,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
park_110,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
park_111,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_112,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_113,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_114,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
park_115,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_116,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
park_117,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
park_118,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
park_119,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_120,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_121,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_122,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
park_123,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_124,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_125,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_126,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_127,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_128,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
park_129,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_130,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_131,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_132,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_133,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
park_134,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
park_135,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_136,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_137,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_138,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_139,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_140,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
park_141,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_142,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_143,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_144,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
park_145,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1
park_146,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_147,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
park_148,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_149,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_150,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
park_151,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
park_152,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
park_153,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_154,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_155,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_156,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_157,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
park_158,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_159,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1
park_160,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_161,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_162,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
park_163,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_164,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_165,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_166,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_167,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_168,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_169,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
park_170,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1
park_171,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_172,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
park_173,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_174,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
park_175,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_176,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_177,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_178,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_179,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
park_180,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_181,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_182,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
park_183,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
park_184,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_185,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_186,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
park_187,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1
park_188,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1
park_189,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
park_190,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1
park_191,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_192,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
park_193,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
park_194,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1
park_195,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
park_196,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_197,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
park_198,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
park_199,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1
park_200,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1
parking_1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_2,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_4,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
parking_6,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_7,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_8,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_9,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_10,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_11,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_12,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_13,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_14,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
parking_15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_21,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_23,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_24,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
parking_25,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_26,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_27,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_28,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_29,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_30,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_31,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_32,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_33,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_34,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_35,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_36,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_37,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
parking_38,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_39,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_40,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
parking_41,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
parking_42,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_43,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_44,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
parking_45,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
